=== PYTEST TIMING SUMMARY ===
============================== slowest durations ===============================
0.15s call     test/test_experiment/test_experiment.py::TestExperimentScoreFileHandling::test_no_score_file_runs_without_saving
0.15s call     test/test_data/test_data.py::TestDataConfig::test_diabetes_data_loading_and_sampling
0.15s call     test/test_plugins/test_fairlearn/test_fairlearn_data_config.py::TestClassificationFeatureScoresForGroup::test_classification_scores_contains_required_metrics
0.15s call     test/test_experiment/test_experiment.py::TestExperimentScoreFileHandling::test_score_file_is_created
0.15s call     test/test_plugins/test_anjana/test_anjana_experiment.py::test_anjana_experiment_hash_stable_after_execution
0.14s call     test/test_data/test_data.py::TestDataConfigAdditional::test_save_data_file
0.14s call     test/test_experiment/test_experiment.py::TestExperimentValidationScoring::test_tuning_mode_without_validation_split_uses_test_scores
0.14s call     test/test_model/test_model_core.py::TestLoadOrTrainModel::test_model_file_present_unwraps_loaded_model_config
0.14s call     test/test_data/test_data.py::TestDataConfig::test_load_self
0.14s call     test/test_plugins/test_anjana/test_anjana_experiment.py::test_anjana_defense_applied_before_split
0.14s call     test/test_model/test_model_core.py::TestModelLoadOrTrainBranches::test_load_or_train_with_none_model_and_missing_file_trains
0.14s call     test/test_data/test_data.py::TestDataConfig::test_save_score_dict
0.14s call     test/test_plugins/test_anjana/test_anjana_experiment.py::test_anjana_data_config_hash_stable_after_load
0.14s call     test/test_model/test_model_core.py::TestModelEvaluateAndScoreBranches::test_val_mode_resamples_when_validation_split_missing
0.14s setup    test/test_plugins/test_fairlearn/test_fairness_integration.py::test_generate_fairness_data_model_with_and_without_attack[False]
0.14s call     test/test_data/test_sample.py::TestSplitSampler::test_total_covers_dataset
0.14s call     test/test_plugins/test_anjana/test_anjana_integration.py::test_anjana_fairness_and_art_chain_type_and_transform
0.14s call     test/test_model/test_model_core.py::TestLoadOrTrainModel::test_model_file_present_loads_from_file
0.13s call     test/test_model/test_model_core.py::TestGetArtClassAndModel::test_get_art_model_no_defense_returns_art_wrapper
0.13s call     test/test_model/test_model_core.py::TestLoadOrTrainModel::test_model_file_present_loaded_estimator_syncs_model_signature
0.13s call     test/test_model/test_model_core.py::TestLoadOrTrainModel::test_no_model_no_file_raises_value_error
0.13s call     test/test_score/test_score.py::test_data_default_score_profile_executes_from_yaml_defaults
0.13s call     test/test_data/test_sample.py::TestLegacySplitUnchanged::test_score_dict_no_val_fields_without_val_size
0.13s call     test/test_data/test_data.py::TestDataConfig::test_score_split_test_uses_test_split
0.13s call     test/test_data/test_data.py::TestDataConfig::test_hash_stable_after_call_for_data_config
0.13s call     test/test_integration/test_hydra_score_config_integration.py::test_scorer_dict_config_object_pickle_roundtrip
0.13s call     test/test_model/test_model_core.py::TestModelEvaluateAndScoreBranches::test_evaluate_raises_when_train_predictions_none
0.13s call     test/test_experiment/test_experiment.py::TestExperimentScoreFileHandling::test_model_none_runs_data_only_pipeline
0.13s call     test/test_model/test_model_core.py::TestModelEvaluateAndScoreBranches::test_evaluate_applies_defense_before_predict_and_merges_scores
0.13s call     test/test_data/test_sample.py::TestKFoldSampler::test_indices_are_disjoint
0.13s call     test/test_data/test_data.py::TestDataConfigAdditional::test_save_score_dict
0.13s call     test/test_model/test_model_core.py::TestModelEvaluateAndScoreBranches::test_evaluate_with_no_test_data_raises
0.13s call     test/test_model/test_model_core.py::TestModelLoadOrTrainBranches::test_load_or_train_trains_when_model_file_exists_but_not_fitted
0.13s call     test/test_model/test_model_core.py::TestModelLoadOrTrainBranches::test_load_or_train_existing_file_not_fitted_applies_defense
0.13s call     test/test_data/test_data.py::TestDataConfig::test_make_classification_data_loading_and_sampling
0.13s call     test/test_data/test_sample.py::TestShuffleSampler::test_total_covers_dataset
0.13s call     test/test_data/test_sample.py::TestLegacySplitUnchanged::test_no_val_set_when_no_val_size
0.13s call     test/test_data/test_data_contracts.py::test_core_and_framework_score_hooks_use_canonical_stage_names
0.13s call     test/test_model/test_model_core.py::TestModelEvaluateAndScoreBranches::test_evaluate_probability_persistence_without_predict_proba_uses_predict
0.13s call     test/test_model/test_model_core.py::TestModelEvaluateAndScoreBranches::test_evaluate_uses_preexisting_predictions
0.12s call     test/test_model/test_model_core.py::TestModelEvaluateAndScoreBranches::test_evaluate_predict_proba_typeerror_fallback_uses_numpy_cast
0.12s call     test/test_data/test_data.py::TestDataConfig::test_call_returns_expected_shapes_for_make_classification
0.12s call     test/test_model/test_model_core.py::TestModelEvaluateAndScoreBranches::test_evaluate_test_probability_typeerror_reraises
0.12s call     test/test_model/test_model_core.py::TestModelEvaluateAndScoreBranches::test_evaluate_with_no_test_labels_raises
0.12s call     test/test_model/test_model_core.py::TestModelEvaluateAndScoreBranches::test_evaluate_training_probability_typeerror_reraises
0.12s call     test/test_data/test_sample.py::TestKFoldSampler::test_fold_out_of_range_raises
0.12s call     test/test_data/test_data.py::TestDataConfig::test_load_lifelines_lung_dataset
0.12s call     test/test_frameworks/test_pytorch/test_pytorch_attack.py::TestAttackConfig::test_real_membership_inference_attack_executes
0.12s call     test/test_data/test_data.py::TestDataConfig::test_split_data_loads_when_data_missing
0.12s call     test/test_model/test_model_core.py::TestModelLoadOrTrainBranches::test_load_or_train_raises_notfitted_when_model_missing_after_train
0.12s call     test/test_model/test_model_core.py::TestModelEvaluateAndScoreBranches::test_evaluate_training_loss_curve_key_removed
0.12s call     test/test_data/test_data.py::TestDataConfig::test_make_regression_data_loading_and_sampling
0.12s call     test/test_data/test_data_contracts.py::test_cross_family_data_runtime_contract[_fairlearn_config]
0.12s call     test/test_integration/test_base_integration.py::test_base_data_model_end_to_end_without_attack[data_cfg2-model_cfg2-mse]
0.12s call     test/test_data/test_sample.py::TestShuffleSampler::test_fold_out_of_range_raises
0.12s call     test/test_model/test_model_core.py::TestModelEvaluateAndScoreBranches::test_evaluate_initializes_score_dict_when_none
0.12s call     test/test_data/test_data_score_stages.py::test_call_orchestrates_scores_using_scorer_stages
0.12s call     test/test_integration/test_hydra_score_config_integration.py::test_regression_score_group_executes_end_to_end
0.12s call     test/test_model/test_model_core.py::TestModelEvaluateAndScoreBranches::test_evaluate_probability_persistence_valueerror_sets_none
0.12s call     test/test_model/test_model_core.py::TestPredictProbaBranches::test_predict_proba_not_probability_raises
0.12s call     test/test_data/test_sample.py::TestGetStratifyCol::test_stratify_invalid_column_raises
0.12s setup    test/test_plugins/test_fairlearn/test_fairness_integration.py::test_fairlearn_group_metrics_all_modes
0.12s call     test/test_model/test_model_core.py::TestGetArtClassAndModel::test_get_art_class_sklearn_no_input_shape
0.12s call     test/test_data/test_data.py::TestDataConfigAdditional::test_make_regression_data_loading_and_sampling
0.12s call     test/test_data/test_sample.py::TestGetStratifyCol::test_stratify_invalid_type_raises
0.12s call     test/test_plugins/test_anjana/test_anjana_experiment.py::test_anjana_defense_transforms_x_and_y_before_split
0.12s call     test/test_data/test_sample.py::TestGetStratifyCol::test_stratify_true_returns_y
0.12s call     test/test_data/test_data_contracts.py::test_cross_family_data_runtime_contract[_core_config]
0.12s call     test/test_data/test_data.py::TestDataConfig::test_scorer_none_skips_data_scoring
0.12s call     test/test_data/test_data.py::TestDataConfig::test_load_lifelines_diabetes_dataset_with_prefix
