gpstime,altitude,speed,heading,hpdop,vdop,pdop,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,lat
1411814399.00,107.6,0.370,64.8600,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.64844,-0.10547,10.2031,41.144992
1411814401.00,106.2,0.026,123.1100,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.57031,-0.039063,10.2266,41.145000
1411814402.00,105.7,0.093,75.3500,0.9,1.3,1.6,-0.023438,0.017578,0.0019531,-0.50781,0.03125,10.1523,41.145003
1411814403.00,105.4,0.211,54.2700,0.9,1.3,1.6,-0.019531,0.013672,0.0039063,-0.41797,0.0039063,10.0234,41.145005
1411814404.00,105.3,0.638,58.0000,0.9,1.3,1.6,-0.015625,0.015625,0.0039063,-0.52734,-0.015625,9.7891,41.145007
1411814406.00,105.8,2.680,58.5300,0.9,1.3,1.6,-0.021484,0.015625,0.0019531,-0.53125,-0.14453,9.8789,41.145022
1411814407.00,106.4,3.745,58.3600,0.9,1.3,1.6,-0.015625,0.011719,0.0019531,-0.51953,0.09375,10.0508,41.145035
1411814408.00,106.7,4.445,58.5700,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.5,-0.011719,10.0898,41.145053
1411814409.00,107.1,5.299,58.6400,0.9,1.3,1.6,-0.015625,0.015625,0.0019531,-0.55859,-0.0625,10.2891,41.145077
1411814411.00,107.7,6.168,58.4200,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.55859,0.050781,10.1992,41.145133
1411814412.00,107.9,6.585,58.4600,0.9,1.3,1.6,-0.013672,0.0097656,0.0039063,-0.49219,-0.027344,10.1484,41.145163
1411814413.00,108.1,5.947,58.2400,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.53125,0.0039063,9.8789,41.145195
1411814414.00,108.3,5.088,58.3800,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.58594,-0.082031,9.793,41.145222
1411814416.00,108.7,5.150,58.5100,0.9,1.3,1.6,-0.015625,0.011719,0.0019531,-0.64453,0.09375,9.9766,41.145268
1411814417.00,108.8,5.870,58.8600,0.9,1.3,1.6,-0.015625,0.015625,0.0019531,-0.66406,0.21875,9.9609,41.145295
1411814418.00,108.8,5.957,58.6000,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.64063,-0.09375,10.2188,41.145323
1411814419.00,108.8,4.913,58.3000,0.9,1.3,1.6,-0.019531,0.013672,0.0019531,-0.61719,0.0078125,10.2461,41.145352
1411814421.00,108.8,3.642,61.4600,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.61719,0.0625,10.0898,41.145390
1411814422.00,108.9,4.435,63.7900,0.9,1.3,1.6,-0.013672,0.011719,0.0039063,-0.53125,-0.011719,10.0781,41.145407
1411814423.00,109.0,5.314,64.4400,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.625,0.13281,9.6875,41.145427
1411814424.00,108.9,5.803,61.2600,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.53906,0.12109,10.0117,41.145450
1411814426.00,108.5,6.297,63.9900,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.53906,0.12109,10.0117,41.145500
1411814427.00,107.9,6.662,66.7500,0.9,1.3,1.6,-0.017578,0.019531,0.0039063,-0.51172,0.0625,10.0742,41.145528
1411814428.00,107.3,7.254,67.3200,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.63281,-0.074219,10.25,41.145557
1411814429.00,106.9,7.048,64.0700,0.9,1.3,1.6,-0.019531,0.019531,0.0039063,-0.56641,0.039063,10.0938,41.145588
1411814430.00,106.7,6.317,65.8700,0.9,1.3,1.6,-0.015625,0.011719,0.0019531,-0.39453,-0.03125,10.0781,41.145615
1411814431.00,106.3,5.494,63.5900,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.39453,-0.078125,9.8516,41.145640
1411814432.00,105.8,5.108,61.8000,0.9,1.3,1.6,-0.021484,0.017578,0.0019531,-0.51953,-0.097656,9.7891,41.145663
1411814433.00,105.2,4.733,65.1400,0.9,1.3,1.6,-0.015625,0.011719,0.0019531,-0.51172,0.03125,10.0547,41.145688
1411814434.00,104.5,5.448,64.6900,0.9,1.3,1.6,-0.017578,0.019531,0.0019531,-0.55078,0.24219,10.0234,41.145712
1411814436.00,103.0,6.816,65.8400,0.9,1.3,1.6,-0.013672,0.015625,0.0019531,-0.58203,-0.14844,10.168,41.145767
1411814437.00,102.3,7.053,69.6400,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.60156,-0.089844,10.1992,41.145792
1411814438.00,101.9,7.249,69.6300,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.57031,0.10547,10.0664,41.145817
1411814439.00,101.5,7.038,71.1600,0.9,1.3,1.6,-0.015625,0.011719,0.0019531,-0.51172,-0.015625,10.0586,41.145842
1411814439.00,100.9,7.038,71.1600,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.63281,-0.035156,9.9609,41.145842
1411814442.00,100.7,5.283,69.2200,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.65234,0.19141,10.0391,41.145905
1411814443.00,100.3,4.789,68.6200,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.64453,0.0625,10.0859,41.145922
1411814444.00,99.8,4.820,65.5000,0.9,1.3,1.6,-0.017578,0.019531,0.0019531,-0.625,-0.046875,10.2227,41.145945
1411814446.00,98.4,5.283,72.1900,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.59375,0.10547,10.1016,41.145988
1411814447.00,97.7,5.793,79.1300,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.49219,0.027344,10.0859,41.146003
1411814448.00,97.1,4.589,82.1200,0.9,1.3,1.6,-0.015625,0.015625,0.0039063,-0.57422,0.027344,9.8945,41.146012
1411814449.00,96.3,3.899,99.8000,0.9,1.3,1.6,-0.019531,0.019531,0.0019531,-0.58594,-0.011719,9.8398,41.146010
1411814449.00,95.1,3.899,99.8000,0.9,1.3,1.6,-0.019531,0.019531,0.0019531,-0.61328,0.074219,10.0469,41.146010
1411814452.00,94.6,1.492,112.6300,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.54297,0.16797,10.0273,41.145977
1411814453.00,94.2,2.104,106.9700,0.9,1.3,1.6,-0.019531,0.017578,0.0039063,-0.59375,-0.078125,10.1953,41.145968
1411814454.00,93.9,2.264,103.2800,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.50391,-0.035156,10.2188,41.145958
1411814456.00,93.6,1.245,108.0100,0.9,1.3,1.6,-0.023438,0.015625,0.0039063,-0.38672,0.054688,10.1289,41.145942
1411814457.00,93.0,1.266,94.5900,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.39063,-0.027344,9.9688,41.145940
1411814457.00,92.9,1.266,94.5900,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.50391,-0.035156,9.7461,41.145940
1411814459.00,92.5,0.967,104.8000,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.5625,-0.03125,9.9023,41.145927
1411814461.00,93.2,0.211,8.6800,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.53125,0.17969,9.9766,41.145920
1411814462.00,94.4,0.067,31.2000,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.55469,0.0,10.0469,41.145913
1411814463.00,95.4,0.077,33.5800,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.62109,-0.085938,10.1563,41.145910
1411814464.00,96.2,0.417,91.3100,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.61328,0.054688,10.1875,41.145907
1411814465.00,97.9,0.520,101.7600,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.48828,-0.023438,10.0508,41.145902
1411814467.00,98.3,0.190,136.8600,0.9,1.3,1.6,-0.015625,0.015625,0.0019531,-0.57813,-0.0078125,9.8477,41.145895
1411814468.00,98.4,0.046,127.5800,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.61719,0.0,9.793,41.145895
1411814469.00,98.4,0.051,135.4000,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.68359,0.16016,10.0352,41.145897
1411814471.00,98.3,0.036,93.0600,0.9,1.3,1.6,-0.015625,0.015625,0.0039063,-0.68359,0.19141,10.0508,41.145900
1411814472.00,98.2,0.036,111.7700,0.9,1.3,1.6,-0.021484,0.019531,0.0039063,-0.60938,-0.10938,10.1602,41.145900
1411814473.00,98.0,0.082,94.4800,0.9,1.3,1.6,-0.015625,0.015625,0.0039063,-0.58984,-0.0039063,10.1953,41.145902
1411814474.00,97.8,0.442,109.6900,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.54297,0.027344,10.0547,41.145903
1411814475.00,97.5,0.972,103.5400,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.48828,0.0,9.9609,41.145902
1411814476.00,97.5,1.523,98.6000,0.9,1.3,1.6,-0.015625,0.011719,0.0039063,-0.625,-0.03125,9.7031,41.145902
1411814477.00,97.2,2.438,105.9800,0.9,1.3,1.6,-0.019531,0.017578,0.0039063,-0.51563,-0.039063,9.9844,41.145897
1411814478.00,96.9,3.359,104.7100,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.58594,0.20313,10.0195,41.145892
1411814478.00,96.8,3.359,104.7100,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.53516,-0.070313,10.1328,41.145892
1411814481.00,95.6,5.926,82.5500,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.56641,-0.12891,10.3164,41.145892
1411814482.00,95.1,5.818,78.4300,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.43359,0.042969,10.0547,41.145903
1411814483.00,94.6,5.993,86.3700,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.46094,-0.097656,10.0391,41.145913
1411814484.00,94.1,6.348,82.7400,0.9,1.3,1.6,-0.015625,0.011719,0.0039063,-0.53125,-0.015625,10.0234,41.145922
1411814486.00,93.2,6.847,80.4100,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.58594,-0.0078125,9.7891,41.145950
1411814487.00,93.0,6.750,81.1300,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.61328,0.11328,10.0039,41.145958
1411814488.00,92.5,6.786,79.3500,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.625,0.10547,10.0742,41.145972
1411814489.00,92.2,7.048,62.9700,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.64063,-0.097656,10.2852,41.145993
1411814491.00,91.0,4.563,63.1600,0.9,1.3,1.6,-0.015625,0.013672,0.0039063,-0.58984,0.082031,10.1719,41.146030
1411814492.00,90.2,2.449,72.3700,0.9,1.3,1.6,-0.021484,0.013672,0.0019531,-0.55469,0.089844,10.0859,41.146037
1411814493.00,89.7,0.998,54.5500,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.58984,0.027344,9.9531,41.146037
1411814493.00,0,0.998,54.5500,0,0,0,-0.017578,0.011719,0.0058594,-0.65625,0.0,9.8516,41.146037
1411814495.00,89.5,0.242,7.0100,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.58203,0.0625,9.9297,41.146027
1411814496.00,88.9,0.159,9.6700,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.59375,0.17969,10.043,41.146028
1411814497.00,88.2,0.345,63.5100,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.53906,-0.039063,10.1406,41.146032
1411814497.00,87.7,0.345,63.5100,1.3,1.4,1.9,-0.017578,0.017578,0.0019531,-0.55078,-0.011719,10.2109,41.146032
1411814499.00,87.2,0.123,89.8600,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.54688,0.058594,10.0977,41.146028
1411814501.00,86.6,0.098,21.8500,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.42969,0.011719,10.043,41.146027
1411814502.00,86.3,0.041,115.2700,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.51172,0.039063,9.9102,41.146027
1411814503.00,86.2,0.031,73.4200,0.9,1.3,1.6,-0.021484,0.017578,0.0039063,-0.52734,-0.039063,9.8398,41.146023
1411814504.00,86.1,0.072,155.3900,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.46484,0.17969,10.0156,41.146020
1411814505.00,85.7,0.062,30.9800,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.47656,0.15625,10.0313,41.146020
1411814506.00,85.3,0.098,18.0300,0.9,1.3,1.6,-0.019531,0.023438,0.0039063,-0.54297,-0.19141,10.2266,41.146020
1411814507.00,84.9,0.113,162.1000,0.9,1.3,1.6,-0.015625,0.015625,0.0039063,-0.58984,0.0078125,10.1719,41.146022
1411814508.00,84.6,0.108,18.3400,0.9,1.3,1.6,-0.023438,0.017578,0.0019531,-0.46875,-0.039063,10.1328,41.146022
1411814509.00,84.2,0.170,12.1400,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.53516,0.011719,9.9258,41.146023
1411814511.00,83.5,0.129,13.7500,1.2,1.6,2.0,-0.017578,0.015625,0.0039063,-0.62891,0.054688,9.7188,41.146027
1411814511.00,83.0,0.129,13.7500,1.2,1.6,2.0,-0.019531,0.017578,0.0019531,-0.58203,-0.0078125,9.9414,41.146027
1411814513.00,82.7,0.051,144.1100,1.2,1.6,2.0,-0.015625,0.011719,0.0039063,-0.62891,0.18359,9.9258,41.146035
1411814514.00,82.3,0.077,152.0600,1.2,1.6,2.0,-0.019531,0.015625,0.0039063,-0.67188,0.050781,10.0859,41.146038
1411814515.00,81.9,0.278,5.7500,1.2,1.6,2.0,-0.017578,0.017578,0.0039063,-0.62109,-0.085938,10.2148,41.146042
1411814516.00,81.6,0.123,18.5800,1.1,1.6,1.9,-0.017578,0.015625,0.0019531,-0.62891,0.089844,10.0781,41.146043
1411814517.00,81.4,0.098,15.8700,1.1,1.6,1.9,-0.019531,0.015625,0.0058594,-0.58594,0.10938,10.0508,41.146043
1411814517.00,81.1,0.098,15.8700,1.1,1.6,1.9,-0.015625,0.013672,0.0039063,-0.50391,-0.019531,9.9375,41.146043
1411814519.00,80.9,0.103,10.0200,1.1,1.6,1.9,-0.017578,0.015625,0.0039063,-0.57813,-0.058594,9.8086,41.146045
1411814520.00,80.7,0.093,18.3300,1.1,1.6,1.9,-0.019531,0.015625,0.0019531,-0.57813,0.13281,9.9531,41.146045
1411814521.00,80.9,0.051,32.8100,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.54297,0.17578,10.0977,41.146042
1411814522.00,81.1,0.057,47.9800,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.64453,-0.18359,10.2148,41.146038
1411814523.00,81.1,0.108,18.6500,0.9,1.3,1.6,-0.015625,0.015625,0.0019531,-0.55469,0.0039063,10.1719,41.146037
1411814524.00,81.1,0.082,23.3400,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.49609,0.023438,9.9961,41.146035
1411814526.00,81.4,0.098,25.3500,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.42578,-0.066406,10.0547,41.146030
1411814527.00,81.5,0.098,18.7100,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.51563,0.011719,9.7188,41.146028
1411814528.00,81.8,0.098,15.2100,0.9,1.3,1.6,-0.019531,0.017578,0.0,-0.52344,-0.13672,10.0,41.146023
1411814529.00,82.2,0.051,26.4600,0.9,1.3,1.6,-0.015625,0.011719,0.0019531,-0.5625,0.10938,10.0352,41.146020
1411814529.00,82.9,0.051,26.4600,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.54688,-0.066406,10.043,41.146020
1411814532.00,83.0,0.082,22.5000,0.9,1.3,1.6,-0.019531,0.017578,0.0,-0.62891,-0.14453,10.1523,41.146012
1411814533.00,83.2,0.072,27.7200,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.61719,0.027344,10.1758,41.146010
1411814534.00,83.9,0.098,23.7700,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.51953,-0.09375,10.0078,41.146005
1411814535.00,84.1,0.051,23.3900,0.9,1.3,1.6,-0.013672,0.011719,0.0019531,-0.58594,-0.058594,9.8203,41.146003
1411814537.00,84.2,0.046,25.6000,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.67578,-0.15625,9.8008,41.146002
1411814538.00,84.2,0.062,32.7800,0.9,1.3,1.6,-0.017578,0.017578,0.0019531,-0.6875,-0.0039063,10.0273,41.146002
1411814539.00,84.2,0.051,31.5200,0.9,1.3,1.6,-0.015625,0.017578,0.0019531,-0.66797,0.17578,10.082,41.146002
1411814541.00,85.0,0.021,104.0300,0.9,1.3,1.6,-0.017578,0.015625,0.0019531,-0.71484,-0.10547,10.168,41.145997
1411814541.00,85.3,0.021,104.0300,0.9,1.3,1.6,-0.017578,0.015625,0.0039063,-0.70313,-0.039063,10.3086,41.145997
1411814543.00,85.3,0.041,55.2500,0.9,1.3,1.6,-0.019531,0.013672,0.0019531,-0.65625,0.0625,10.1523,41.145993
1411814543.00,85.4,0.041,55.2500,0.9,1.3,1.6,-0.017578,0.011719,0.0039063,-0.58984,0.0,10.0391,41.145993
1411814545.00,85.5,1.281,83.1400,0.9,1.3,1.6,-0.015625,0.011719,0.0019531,-0.6875,-0.0078125,9.9453,41.145995
1411814547.00,85.7,5.052,84.9200,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.58594,-0.042969,9.832,41.145998
1411814547.00,0,5.052,84.9200,0,0,0,-0.017578,0.013672,0.0039063,-0.57422,0.16016,9.9688,41.145998
1411814548.00,85.7,5.643,82.7800,0.9,1.3,1.6,-0.019531,0.015625,0.0019531,-0.58984,0.023438,10.2031,41.146002
1411814549.00,85.9,5.829,84.2000,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.57813,-0.0625,10.207,41.146005
1411814551.00,86.7,4.975,86.0800,0.9,1.3,1.6,-0.019531,0.011719,0.0039063,-0.57422,0.078125,10.1641,41.146005
1411814552.00,87.4,4.465,84.3000,0.9,1.3,1.6,-0.019531,0.011719,0.0039063,-0.44141,-0.035156,10.0977,41.146005
1411814553.00,88.1,3.863,81.7000,0.9,1.3,1.6,-0.013672,0.0097656,0.0039063,-0.51563,-0.058594,9.9883,41.146008
1411814554.00,88.9,3.827,83.6000,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.51563,-0.058594,9.9883,41.146010
1411814556.00,89.4,5.011,85.8600,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.50781,0.10938,9.9258,41.146018
1411814557.00,89.9,5.669,87.2700,0.9,1.3,1.6,-0.013672,0.0097656,0.0,-0.625,0.26172,10.0508,41.146017
1411814558.00,90.0,5.937,84.1900,0.9,1.3,1.6,-0.019531,0.015625,0.0039063,-0.63672,-0.09375,10.2539,41.146022
1411814559.00,90.1,6.019,88.1400,0.9,1.3,1.6,-0.015625,0.011719,0.0019531,-0.61328,0.058594,10.1719,41.146025
1411814560.00,91.2,6.070,86.8800,0.9,1.3,1.6,-0.019531,0.011719,0.0039063,-0.59766,0.12109,10.1758,41.146028
1411814562.00,92.0,6.492,82.5500,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.50781,0.015625,10.0195,41.146027
1411814563.00,92.9,6.436,66.9700,0.9,1.3,1.6,-0.015625,0.0097656,0.0019531,-0.65625,0.042969,9.6953,41.146033
1411814564.00,93.6,6.353,45.6700,0.9,1.3,1.6,-0.019531,0.013672,0.0019531,-0.625,0.042969,9.9258,41.146062
1411814566.00,95.3,6.626,7.7600,0.9,1.3,1.6,-0.015625,0.011719,0.0039063,-0.58984,0.22656,9.9961,41.146153
1411814567.00,95.1,7.243,8.7600,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.59375,0.070313,10.1445,41.146222
1411814568.00,94.3,8.097,9.2700,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.55469,-0.035156,10.1523,41.146302
1411814569.00,93.5,8.113,9.9200,0.9,1.3,1.6,-0.017578,0.013672,0.0039063,-0.56641,0.070313,10.1055,41.146385
1411814569.00,92.4,8.113,9.9200,1.2,1.7,2.1,-0.015625,0.011719,0.0019531,-0.48438,0.019531,10.0859,41.146385
1411814571.00,92.4,8.905,10.6300,1.2,1.7,2.1,-0.017578,0.017578,0.0039063,-0.45703,0.046875,9.8711,41.146545
1411814572.00,92.8,9.157,10.8500,1.2,1.7,2.1,-0.019531,0.017578,0.0039063,-0.52734,-0.023438,9.7578,41.146622
1411814573.00,93.3,9.198,10.3800,1.1,1.6,1.9,-0.017578,0.011719,0.0039063,-0.55078,0.09375,9.9453,41.146702
1411814574.00,93.4,9.090,9.6400,1.1,1.6,1.9,-0.019531,0.017578,0.0039063,-0.46094,0.14063,10.0117,41.146782
1411814576.00,96.0,8.349,7.7100,1.1,1.6,1.9,-0.015625,0.015625,0.0039063,-0.46484,-0.074219,10.1563,41.146935
1411814577.00,96.9,8.185,8.7100,1.1,1.6,1.9,-0.021484,0.015625,0.0039063,-0.44922,-0.0039063,10.1797,41.147010
1411814578.00,97.8,7.958,9.0800,1.1,1.6,1.9,-0.019531,0.015625,0.0019531,-0.36328,-0.050781,10.1484,41.147080
1411814579.00,99.0,7.742,9.6200,1.1,1.6,1.9,-0.017578,0.011719,0.0039063,-0.42969,-0.011719,10.0117,41.147150
1411814581.00,101.2,6.986,8.7600,1.1,1.6,1.9,-0.021484,0.019531,0.0039063,-0.55859,-0.03125,9.6484,41.147277
1411814582.00,102.7,6.451,9.7500,1.1,1.6,1.9,-0.015625,0.013672,0.0039063,-0.53906,0.0039063,9.8867,41.147333
1411814583.00,103.6,5.844,9.2700,1.1,1.6,1.9,-0.019531,0.015625,0.0019531,-0.54297,0.23047,9.8945,41.147388
1411814584.00,104.6,5.108,9.5400,1.1,1.6,1.9,-0.019531,0.019531,0.0019531,-0.55859,-0.050781,10.1172,41.147437
1411814585.00,106.7,4.373,7.5800,1.1,1.6,1.9,-0.017578,0.013672,0.0039063,-0.57422,-0.10156,10.2578,41.147480
1411814587.00,107.2,2.562,8.6900,1.1,1.6,1.9,-0.021484,0.015625,0.0039063,-0.53516,0.089844,9.9844,41.147540
1411814588.00,108.2,1.816,8.3300,1.1,1.6,1.9,-0.017578,0.013672,0.0039063,-0.55078,-0.082031,10.0664,41.147557
1411814589.00,109.0,1.127,17.6300,1.1,1.6,1.9,-0.019531,0.015625,0.0039063,-0.53516,-0.039063,9.7852,41.147568
1411814590.00,112.5,0.370,11.9100,1.1,1.6,1.9,-0.019531,0.017578,0.0019531,-0.53516,-0.039063,9.7852,41.147570
1411814592.00,114.2,0.360,182.9500,1.1,1.6,1.9,-0.017578,0.015625,0.0019531,-0.60156,0.054688,10.0781,41.147557
1411814593.00,115.0,0.298,169.3000,1.1,1.6,1.9,-0.021484,0.015625,0.0019531,-0.58594,0.19531,9.9961,41.147552
1411814594.00,115.6,0.262,175.2500,1.1,1.6,1.9,-0.017578,0.015625,0.0019531,-0.57422,-0.125,10.2305,41.147547
1411814595.00,117.5,0.273,178.8400,1.1,1.6,1.9,-0.019531,0.015625,0.0039063,-0.55078,0.011719,10.2578,41.147542
1411814597.00,118.3,0.252,175.6800,1.1,1.6,1.9,-0.017578,0.015625,0.0019531,-0.45703,0.085938,10.0625,41.147532
1411814598.00,119.0,0.247,174.6600,1.1,1.6,1.9,-0.015625,0.011719,0.0039063,-0.55859,-0.046875,9.8125,41.147527
1411814599.00,119.6,0.226,174.5300,1.1,1.6,1.9,-0.021484,0.019531,0.0039063,-0.48828,-0.019531,9.8945,41.147523
1411814600.00,120.5,0.211,173.4500,1.1,1.6,1.9,-0.015625,0.013672,0.0019531,-0.54688,0.14844,9.957,41.147522
1411814602.00,121.2,0.201,172.7500,1.1,1.6,1.9,-0.017578,0.015625,0.0019531,-0.48047,0.0,10.0898,41.147513
1411814603.00,121.2,0.175,171.8400,1.9,3.0,3.5,-0.015625,0.017578,0.0019531,-0.55078,-0.10938,10.1055,41.147513
1411814604.00,121.1,0.159,169.7600,1.9,3.0,3.5,-0.017578,0.015625,0.0039063,-0.51563,-0.03125,10.1406,41.147512
1411814605.00,120.7,0.144,161.5800,2.2,3.5,4.2,-0.019531,0.015625,0.0,-0.48438,-0.0039063,10.1484,41.147512
1411814607.00,120.5,0.113,160.2500,2.2,3.5,4.2,-0.013672,0.013672,0.0039063,-0.52734,0.035156,9.9297,41.147512
1411814608.00,120.4,0.103,160.1800,2.2,3.5,4.2,-0.017578,0.017578,0.0019531,-0.57031,-0.054688,9.8711,41.147512
1411814609.00,120.4,0.113,150.7000,1.2,1.7,2.1,-0.017578,0.015625,0.0019531,-0.625,0.12109,9.9922,41.147510
1411814610.00,121.2,0.077,149.4300,1.1,1.6,1.9,-0.017578,0.013672,0.0039063,-0.64063,0.09375,10.1211,41.147508
1411814612.00,121.5,0.118,142.6100,1.2,1.7,2.1,-0.019531,0.019531,0.0019531,-0.68359,-0.14453,10.2461,41.147503
1411814613.00,121.9,0.108,158.6800,1.2,1.7,2.1,-0.015625,0.013672,0.0019531,-0.69531,0.070313,10.1641,41.147500
1411814614.00,122.6,0.118,164.5100,1.2,1.7,2.1,-0.023438,0.017578,0.0019531,-0.57813,0.089844,10.168,41.147495
1411814615.00,123.3,0.129,156.3600,1.2,1.7,2.1,-0.017578,0.015625,0.0019531,-0.64063,-0.027344,10.0664,41.147492
1411814617.00,124.3,0.144,162.5300,0.9,1.3,1.6,-0.015625,0.011719,0.0039063,-0.64453,0.050781,9.7227,41.147485
1411814618.00,125.4,0.144,170.6100,0.9,1.3,1.6,-0.019531,0.019531,0.0019531,-0.60938,-0.054688,9.9609,41.147480
1411814619.00,125.6,0.144,175.7000,1.1,1.6,1.9,-0.017578,0.011719,0.0039063,-0.58594,0.14844,10.0039,41.147478
1411814621.00,125.3,1.945,9.3100,1.1,1.6,1.9,-0.019531,0.015625,0.0039063,-0.62109,-0.015625,10.1914,41.147490
1411814622.00,125.4,4.157,9.4000,1.1,1.6,1.9,-0.017578,0.017578,0.0019531,-0.56641,-0.097656,10.3164,41.147518
1411814623.00,125.5,5.494,8.7800,1.1,1.6,1.9,-0.017578,0.013672,0.0019531,-0.54688,0.082031,10.1484,41.147563
1411814624.00,125.5,5.695,9.0500,1.1,1.6,1.9,-0.019531,0.015625,0.0019531,-0.49609,-0.019531,10.1641,41.147615
1411814625.00,126.2,5.314,9.1400,1.1,1.6,1.9,-0.015625,0.0097656,0.0019531,-0.49219,-0.015625,9.8906,41.147663
1411814627.00,126.7,6.137,11.3700,1.1,1.6,1.9,-0.017578,0.015625,0.0019531,-0.50391,-0.0625,9.793,41.147763
1411814627.00,0,6.137,11.3700,0,0,0,-0.017578,0.015625,0.0039063,-0.55078,0.054688,9.9688,41.147763
1411814629.00,127.0,7.691,11.8400,1.2,1.7,2.1,-0.017578,0.013672,0.0039063,-0.49609,0.17188,10.0313,41.147890
1411814629.00,0,7.691,11.8400,0,0,0,-0.019531,0.017578,0.0039063,-0.60547,-0.039063,10.2383,41.147890
1411814630.00,128.5,8.380,13.0400,1.1,1.6,1.9,-0.017578,0.013672,0.0039063,-0.57422,-0.0039063,10.1484,41.147962
1411814632.00,129.1,8.524,14.6900,1.1,1.6,1.9,-0.019531,0.013672,0.0039063,-0.49219,0.085938,10.125,41.148113
1411814633.00,129.7,8.668,14.2500,1.2,1.7,2.1,-0.015625,0.013672,0.0039063,-0.55859,0.0039063,9.9297,41.148190
1411814633.00,0,8.668,14.2500,0,0,0,-0.015625,0.011719,0.0039063,-0.56641,-0.027344,9.7695,41.148190
