gpstime,altitude,speed,heading,hpdop,vdop,pdop,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,mag_x,mag_y,mag_z,long
1411814699.00,120.0,6.698,355.7300,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.66016,0.046875,10.0313,-5.0,-38.75,-48.5,-8.609952
1411814700.00,122.4,6.827,358.2700,0.9,1.3,1.6,-0.017578,0.013672,0.0019531,-0.5,0.11719,10.5195,-5.0,-38.75,-48.5,-8.609957
1411814701.00,123.7,6.991,5.4900,0.9,1.3,1.6,-0.021484,0.015625,0.0019531,-0.54688,-0.09375,9.8672,-5.0,-38.75,-48.625,-8.609957
1411814702.00,124.1,7.012,6.4400,1.1,1.6,2.0,-0.015625,0.013672,0.0019531,-0.66016,0.042969,9.9336,-5.0,-38.875,-48.875,-8.609947
1411814702.00,124.9,7.012,6.4400,1.1,1.6,2.0,-0.019531,0.011719,0.0019531,-0.58203,0.0625,9.9297,-4.875,-38.875,-48.875,-8.609947
1411814704.00,125.7,6.400,2.8100,1.1,1.6,2.0,-0.019531,0.015625,0.0019531,-0.62891,0.10547,9.9766,-4.875,-39.125,-48.875,-8.609933
1411814704.00,0,6.400,2.8100,0,0,0,-0.017578,0.011719,0.0019531,-0.55469,0.22266,10.1289,-4.875,-39.25,-48.875,-8.609933
1411814706.00,128.3,5.834,1.6700,1.1,1.6,2.0,-0.021484,0.019531,0.0019531,-0.63672,-0.10938,10.1406,-4.875,-39.0,-49.125,-8.609923
1411814707.00,129.9,5.870,2.4800,1.1,1.6,2.0,-0.013672,0.011719,0.0019531,-0.65234,-0.03125,10.1367,-4.875,-38.875,-49.125,-8.609917
1411814708.00,131.6,5.793,1.5300,1.1,1.6,2.0,-0.023438,0.019531,0.0019531,-0.48047,0.050781,10.0508,-4.625,-39.125,-49.125,-8.609912
1411814708.00,135.5,5.793,1.5300,0.9,1.3,1.6,-0.015625,0.0097656,0.0039063,-0.47656,0.0,10.1875,-4.625,-39.25,-49.0,-8.609912
1411814710.00,137.5,5.484,3.6500,1.1,1.6,2.0,-0.011719,0.0078125,0.0019531,-0.53516,0.03125,9.6484,-4.5,-39.125,-49.0,-8.609902
1411814711.00,138.5,5.427,2.2700,1.1,1.6,2.0,-0.015625,0.011719,0.0039063,-0.78125,-0.0625,9.9297,-4.875,-39.125,-49.125,-8.609898
1411814712.00,138.1,5.304,3.4000,1.1,1.6,2.0,-0.017578,0.015625,0.0019531,-0.57422,0.16797,10.2227,-4.875,-39.375,-49.25,-8.609895
1411814713.00,137.9,5.134,359.7600,1.1,1.6,2.0,-0.017578,0.013672,0.0,-0.46094,0.14063,9.8516,-4.875,-39.375,-49.25,-8.609895
1411814714.00,139.0,4.733,2.5600,1.1,1.6,2.0,-0.019531,0.015625,0.0019531,-0.46094,-0.19531,10.2734,-5.0,-39.625,-49.125,-8.609892
1411814715.00,139.6,4.265,2.9900,1.1,1.6,2.0,-0.017578,0.013672,0.0019531,-0.67578,0.14453,10.1719,-5.0,-39.75,-49.25,-8.609890
1411814716.00,140.2,4.213,6.2000,1.1,1.6,2.0,-0.017578,0.013672,0.0039063,-0.55078,-0.0039063,10.3008,-5.125,-39.5,-49.375,-8.609885
1411814717.00,140.9,4.429,5.1900,1.2,1.7,2.0,-0.017578,0.011719,0.0039063,-0.47266,-0.0078125,9.8281,-5.25,-39.5,-49.375,-8.609882
1411814717.00,141.4,4.429,5.1900,1.1,1.6,2.0,-0.017578,0.013672,0.0019531,-0.54688,0.13672,9.8281,-5.25,-39.375,-49.5,-8.609882
1411814719.00,142.3,3.802,4.3100,1.1,1.6,2.0,-0.015625,0.013672,0.0019531,-0.54688,0.13672,9.8281,-5.25,-39.375,-49.5,-8.609875
1411814720.00,143.6,2.912,5.7600,1.1,1.6,2.0,-0.019531,0.017578,0.0039063,-0.64063,0.14844,10.2969,-5.125,-39.25,-49.375,-8.609872
1411814722.00,144.0,1.502,8.5600,1.1,1.6,2.0,-0.013672,0.015625,0.0019531,-0.69141,-0.20313,10.1758,-5.375,-39.125,-49.625,-8.609872
1411814723.00,144.2,1.291,14.4200,1.1,1.6,2.0,-0.023438,0.015625,0.0039063,-0.55078,0.011719,10.1523,-5.375,-39.125,-49.625,-8.609870
1411814724.00,144.0,0.664,15.6200,1.1,1.6,2.0,-0.019531,0.015625,0.0039063,-0.55859,0.18359,10.0586,-5.375,-39.25,-49.625,-8.609870
1411814725.00,142.2,0.319,342.6000,1.1,1.6,2.0,-0.013672,0.013672,0.0019531,-0.57031,0.046875,9.7344,-5.25,-39.25,-49.625,-8.609872
1411814727.00,141.2,0.304,352.2300,1.1,1.6,2.0,-0.019531,0.015625,0.0019531,-0.57031,0.046875,9.7344,-5.25,-39.375,-49.625,-8.609882
1411814728.00,140.2,0.077,194.7700,1.1,1.6,2.0,-0.017578,0.013672,0.0019531,-0.50781,-0.03125,9.9766,-5.25,-39.25,-49.625,-8.609885
1411814729.00,139.1,0.170,182.2200,1.9,3.1,3.6,-0.019531,0.015625,0.0019531,-0.68359,0.19922,10.0234,-5.125,-39.25,-49.5,-8.609888
1411814730.00,136.3,0.098,175.9100,1.9,3.1,3.6,-0.019531,0.019531,0.0039063,-0.50391,-0.085938,10.2383,-5.0,-39.25,-49.375,-8.609892
1411814732.00,135.7,0.123,177.7000,1.1,1.6,2.0,-0.015625,0.013672,0.0019531,-0.50391,-0.085938,10.2383,-5.0,-39.375,-49.375,-8.609895
1411814733.00,135.1,0.463,2.0500,1.1,1.6,2.0,-0.019531,0.015625,0.0039063,-0.41016,0.023438,10.2031,-4.75,-39.375,-49.375,-8.609898
1411814734.00,134.7,2.336,1.5100,1.1,1.6,2.0,-0.017578,0.015625,0.0019531,-0.39844,-0.10156,9.9922,-4.5,-39.25,-49.375,-8.609900
1411814736.00,134.3,4.301,358.8100,1.1,1.6,2.0,-0.019531,0.017578,0.0019531,-0.44531,-0.0625,9.9141,-4.375,-39.125,-49.125,-8.609905
1411814737.00,133.9,5.397,5.6100,1.1,1.6,2.0,-0.019531,0.019531,0.0019531,-0.44531,-0.0625,9.9141,-4.375,-38.875,-49.0,-8.609903
1411814738.00,133.5,6.816,3.3900,1.1,1.6,2.0,-0.013672,0.011719,0.0019531,-0.44141,0.070313,10.0078,-4.375,-39.0,-48.875,-8.609897
1411814739.00,133.4,6.595,355.5100,1.1,1.6,2.0,-0.019531,0.019531,0.0019531,-0.55469,-0.17578,10.2578,-4.375,-39.0,-48.75,-8.609900
1411814740.00,134.2,8.262,9.7100,1.1,1.6,2.0,-0.017578,0.015625,0.0019531,-0.64453,-0.10156,10.2852,-4.5,-39.0,-49.0,-8.609897
1411814741.00,135.7,8.200,12.3500,1.1,1.6,2.0,-0.019531,0.015625,0.0039063,-0.56641,0.097656,10.0938,-4.5,-39.0,-49.0,-8.609883
1411814742.00,136.7,7.948,17.7900,1.1,1.6,2.0,-0.017578,0.013672,0.0039063,-0.55859,0.066406,10.0547,-4.625,-38.875,-49.0,-8.609862
1411814743.00,137.1,8.056,27.3800,1.1,1.6,2.0,-0.015625,0.011719,0.0039063,-0.59766,-0.011719,9.7813,-4.875,-38.875,-49.0,-8.609827
1411814744.00,137.3,8.252,32.8600,1.2,1.7,2.1,-0.019531,0.017578,0.0039063,-0.62891,-0.10156,9.8906,-5.0,-38.875,-49.125,-8.609778
1411814745.00,138.6,9.491,30.2100,1.2,1.7,2.1,-0.019531,0.011719,0.0019531,-0.76563,0.14844,10.0469,-5.125,-38.875,-49.25,-8.609727
1411814746.00,139.7,9.780,28.9400,1.2,1.7,2.1,-0.019531,0.015625,0.0019531,-0.6875,0.058594,10.1719,-5.125,-38.875,-49.375,-8.609675
1411814747.00,141.4,10.078,34.7700,1.2,1.7,2.1,-0.015625,0.015625,0.0019531,-0.65625,-0.027344,10.25,-5.125,-38.625,-49.5,-8.609613
1411814748.00,142.5,10.093,28.5100,1.2,1.7,2.1,-0.015625,0.011719,0.0039063,-0.625,0.058594,10.1016,-5.25,-38.75,-49.5,-8.609557
1411814749.00,143.5,10.788,25.4400,1.2,1.7,2.1,-0.019531,0.017578,0.0039063,-0.62109,-0.17188,10.1914,-5.125,-38.625,-49.5,-8.609505
1411814751.00,143.9,7.645,35.3100,1.2,1.7,2.1,-0.017578,0.013672,0.0019531,-0.53906,0.054688,9.8633,-5.25,-38.75,-49.5,-8.609392
1411814752.00,144.8,6.626,36.3100,1.2,1.7,2.1,-0.019531,0.013672,0.0039063,-0.55859,0.050781,9.9336,-5.125,-38.875,-49.5,-8.609343
1411814753.00,145.0,6.096,40.4600,1.2,1.7,2.1,-0.017578,0.015625,0.0039063,-0.58984,0.15625,10.0469,-5.0,-38.875,-49.625,-8.609298
1411814754.00,145.1,5.613,27.1900,1.2,1.7,2.1,-0.013672,0.011719,0.0019531,-0.625,0.16797,10.1055,-5.0,-38.875,-49.625,-8.609263
1411814755.00,145.6,8.175,15.0600,1.2,1.7,2.1,-0.019531,0.019531,0.0019531,-0.63672,-0.14453,10.2266,-5.125,-38.875,-49.75,-8.609247
1411814756.00,145.2,7.989,9.5900,1.2,1.7,2.1,-0.017578,0.015625,0.0039063,-0.51563,-0.046875,10.293,-5.0,-39.0,-49.75,-8.609227
1411814757.00,145.6,7.403,4.6900,1.1,1.6,2.0,-0.021484,0.013672,0.0019531,-0.40625,0.11719,9.9492,-5.125,-39.0,-49.75,-8.609222
1411814758.00,145.6,6.878,3.8200,1.2,1.7,2.1,-0.017578,0.011719,0.0019531,-0.45313,0.0,10.0,-5.125,-39.125,-49.625,-8.609218
1411814759.00,146.2,6.487,0.4100,1.2,1.7,2.1,-0.015625,0.013672,0.0039063,-0.51172,0.039063,9.7969,-5.0,-39.0,-49.625,-8.609220
1411814761.00,147.6,7.624,359.3100,1.1,1.6,2.0,-0.019531,0.017578,0.0019531,-0.54297,-0.046875,9.8672,-5.125,-38.875,-49.875,-8.609223
1411814762.00,149.0,8.298,358.5500,1.1,1.6,2.0,-0.017578,0.013672,0.0019531,-0.60938,0.13281,9.9219,-5.125,-39.0,-49.75,-8.609227
1411814763.00,151.6,8.828,0.5500,1.1,1.6,2.0,-0.019531,0.013672,0.0019531,-0.53906,0.03125,10.0977,-5.0,-39.125,-49.875,-8.609233
1411814764.00,153.9,8.854,1.4500,1.1,1.6,2.0,-0.019531,0.017578,0.0019531,-0.63672,-0.039063,10.1992,-4.875,-39.125,-49.875,-8.609240
1411814766.00,158.1,9.116,0.7300,1.1,1.6,2.0,-0.017578,0.011719,0.0019531,-0.61328,0.023438,10.1211,-5.0,-39.25,-49.75,-8.609245
1411814767.00,160.1,9.198,359.1100,1.1,1.6,2.0,-0.023438,0.013672,0.0019531,-0.48047,-0.019531,10.0156,-4.875,-39.25,-49.625,-8.609248
1411814768.00,167.3,9.214,349.7800,1.1,1.6,2.0,-0.017578,0.011719,0.0039063,-0.53906,0.066406,9.8711,-4.75,-39.25,-49.75,-8.609265
1411814769.00,169.1,8.879,358.2400,1.2,1.7,2.1,-0.019531,0.015625,0.0039063,-0.61719,-0.082031,9.7344,-4.875,-39.375,-49.75,-8.609272
1411814771.00,170.7,8.818,359.4900,1.1,1.6,2.0,-0.017578,0.013672,0.0019531,-0.69531,0.14844,10.043,-5.0,-39.5,-49.625,-8.609268
1411814772.00,171.5,8.699,0.5500,1.1,1.6,2.0,-0.015625,0.011719,0.0039063,-0.67188,0.21094,10.1445,-5.0,-39.25,-49.625,-8.609265
1411814773.00,171.8,8.776,1.4000,1.1,1.6,2.0,-0.015625,0.015625,0.0019531,-0.62109,-0.14063,10.2695,-5.25,-39.0,-49.625,-8.609260
1411814774.00,172.1,8.576,1.4700,1.1,1.6,2.0,-0.015625,0.015625,0.0019531,-0.47656,0.011719,10.2031,-5.25,-39.0,-49.375,-8.609255
1411814775.00,172.5,8.391,2.7000,1.1,1.6,2.0,-0.019531,0.015625,0.0019531,-0.49609,0.066406,10.0898,-5.25,-39.0,-49.375,-8.609250
1411814777.00,172.8,7.830,1.4300,1.1,1.6,2.0,-0.019531,0.013672,0.0039063,-0.51953,-0.03125,9.9609,-5.5,-38.875,-49.25,-8.609238
1411814778.00,172.4,7.634,4.1900,1.1,1.6,2.0,-0.017578,0.013672,0.0019531,-0.54688,0.011719,9.7734,-5.5,-38.875,-49.0,-8.609232
1411814779.00,173.3,7.454,2.7900,1.9,3.1,3.6,-0.021484,0.017578,0.0019531,-0.53516,0.015625,9.9258,-5.5,-38.875,-49.0,-8.609223
1411814781.00,173.3,7.218,1.0600,1.1,1.7,2.0,-0.015625,0.013672,0.0019531,-0.54688,0.15625,10.0742,-5.25,-38.875,-48.875,-8.609215
1411814782.00,172.4,6.966,2.8000,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.52344,-0.10938,10.1445,-5.375,-38.875,-49.125,-8.609208
1411814783.00,172.0,6.384,2.1800,1.1,1.7,2.0,-0.017578,0.017578,0.0019531,-0.55859,-0.10547,10.168,-5.375,-39.0,-49.0,-8.609205
1411814784.00,171.8,5.587,3.2000,1.1,1.7,2.0,-0.019531,0.013672,0.0039063,-0.41016,-0.0078125,10.0898,-5.375,-38.875,-49.125,-8.609203
1411814785.00,172.7,4.604,4.7600,1.1,1.7,2.0,-0.019531,0.015625,0.0039063,-0.38281,-0.027344,9.9531,-5.375,-38.875,-49.125,-8.609197
1411814787.00,174.1,4.532,5.2700,1.1,1.7,2.0,-0.017578,0.011719,0.0039063,-0.5,-0.0078125,9.7227,-5.25,-38.875,-49.125,-8.609178
1411814788.00,175.0,5.129,9.4600,1.1,1.7,2.0,-0.019531,0.015625,0.0039063,-0.54688,-0.019531,9.9492,-5.25,-38.75,-49.125,-8.609167
1411814789.00,174.8,5.854,9.4100,1.1,1.7,2.0,-0.015625,0.015625,0.0019531,-0.56641,0.125,9.9766,-5.125,-38.875,-49.125,-8.609157
1411814791.00,174.9,7.249,16.8600,1.9,3.1,3.6,-0.015625,0.013672,0.0019531,-0.62109,0.082031,10.0742,-5.125,-38.875,-49.25,-8.609128
1411814791.00,174.6,7.249,16.8600,1.9,3.1,3.6,-0.019531,0.017578,0.0019531,-0.56641,-0.125,10.2422,-5.0,-39.0,-49.25,-8.609128
1411814793.00,174.7,9.111,19.5900,1.1,1.7,2.0,-0.015625,0.013672,0.0039063,-0.66406,0.035156,10.0781,-4.75,-39.125,-49.375,-8.609068
1411814794.00,175.8,9.944,20.2000,1.1,1.7,2.0,-0.021484,0.015625,0.0039063,-0.54688,0.050781,10.0742,-4.5,-39.375,-49.375,-8.609032
1411814795.00,178.0,10.541,19.2000,1.1,1.7,2.0,-0.017578,0.013672,0.0019531,-0.59766,0.039063,9.9609,-4.5,-39.25,-49.625,-8.608992
1411814797.00,180.5,10.459,21.7300,1.1,1.7,2.0,-0.015625,0.011719,0.0039063,-0.72656,0.039063,9.793,-4.5,-39.375,-49.875,-8.608907
1411814797.00,181.7,10.459,21.7300,1.1,1.7,2.0,-0.019531,0.017578,0.0019531,-0.58594,0.019531,9.9609,-4.625,-39.5,-50.25,-8.608907
1411814799.00,182.3,10.417,19.7000,0.9,1.3,1.6,-0.015625,0.013672,0.0019531,-0.68359,0.17969,10.0508,-4.875,-39.125,-50.125,-8.608832
1411814800.00,180.1,10.191,19.2200,1.1,1.7,2.0,-0.019531,0.013672,0.0019531,-0.60156,-0.066406,10.1484,-5.0,-39.375,-50.125,-8.608792
1411814802.00,180.7,10.850,17.4000,1.1,1.7,2.0,-0.017578,0.017578,0.0019531,-0.58984,-0.050781,10.1563,-5.0,-39.125,-50.0,-8.608725
1411814803.00,182.3,10.186,22.0700,1.2,1.7,2.1,-0.015625,0.017578,0.0019531,-0.47266,0.050781,10.0898,-5.25,-38.875,-49.75,-8.608688
1411814804.00,185.2,10.042,25.0600,1.2,1.7,2.1,-0.017578,0.015625,0.0039063,-0.44141,0.023438,9.9883,-5.125,-38.875,-49.625,-8.608643
1411814805.00,188.1,9.332,21.2700,1.2,1.7,2.1,-0.015625,0.013672,0.0039063,-0.5625,0.0078125,9.8984,-5.125,-39.0,-49.5,-8.608598
1411814806.00,191.2,8.421,23.8700,1.2,1.7,2.1,-0.019531,0.015625,0.0039063,-0.49609,-0.070313,9.9023,-5.25,-39.0,-49.375,-8.608557
1411814807.00,192.8,8.838,25.8100,2.3,3.6,4.2,-0.015625,0.015625,0.0019531,-0.52734,0.14453,9.9414,-5.125,-39.125,-49.25,-8.608513
1411814808.00,193.9,8.493,27.5800,2.4,4.0,4.7,-0.015625,0.011719,0.0019531,-0.48438,0.0,10.1133,-4.875,-39.25,-49.125,-8.608467
1411814809.00,194.3,7.629,19.7700,1.9,3.1,3.7,-0.019531,0.019531,0.0039063,-0.47266,-0.14844,10.2773,-4.625,-39.25,-49.25,-8.608432
1411814809.00,195.1,7.629,19.7700,2.3,3.6,4.2,-0.015625,0.015625,0.0019531,-0.51953,0.042969,10.168,-4.5,-39.25,-49.375,-8.608432
1411814812.00,196.5,8.555,19.0700,1.2,1.7,2.1,-0.019531,0.015625,0.0019531,-0.45313,-0.0078125,10.1914,-4.25,-39.5,-49.375,-8.608337
1411814813.00,200.1,8.396,20.0600,1.2,1.7,2.1,-0.017578,0.013672,0.0019531,-0.46484,-0.0039063,9.9219,-4.375,-39.5,-49.375,-8.608302
1411814813.00,203.1,8.396,20.0600,0.9,1.3,1.6,-0.017578,0.015625,0.0058594,-0.62891,0.042969,9.7734,-4.375,-39.25,-49.125,-8.608302
1411814815.00,204.8,9.255,23.4300,1.1,1.7,2.0,-0.019531,0.017578,0.0019531,-0.60156,0.023438,9.9492,-4.375,-39.25,-49.125,-8.608233
1411814816.00,204.6,10.176,23.4700,1.2,1.7,2.1,-0.015625,0.013672,0.0019531,-0.57813,0.20313,10.0742,-4.125,-39.0,-48.75,-8.608187
1411814817.00,203.8,10.510,25.9000,1.4,1.9,2.4,-0.019531,0.015625,0.0019531,-0.64844,-0.082031,10.168,-4.125,-39.0,-49.0,-8.608135
1411814818.00,198.9,6.225,50.5600,1.1,1.7,2.0,-0.017578,0.017578,0.0039063,-0.69922,-0.066406,10.207,-4.25,-38.875,-48.75,-8.608075
1411814819.00,194.9,10.114,26.0200,1.1,1.7,2.0,-0.019531,0.015625,0.0039063,-0.60156,0.054688,10.1836,-4.25,-38.875,-48.5,-8.608022
1411814821.00,190.3,12.110,18.0100,1.2,1.7,2.1,-0.021484,0.017578,0.0019531,-0.58594,0.019531,10.043,-4.625,-38.625,-48.5,-8.607927
1411814822.00,188.5,12.563,17.4100,1.1,1.7,2.0,-0.017578,0.013672,0.0058594,-0.59766,0.085938,9.8789,-4.5,-38.5,-48.375,-8.607882
1411814823.00,187.7,14.302,15.4500,1.1,1.7,2.0,-0.019531,0.015625,0.0039063,-0.59766,-0.0039063,9.8359,-4.5,-38.75,-48.5,-8.607838
1411814824.00,187.6,13.448,17.4600,1.1,1.7,2.0,-0.019531,0.015625,0.0019531,-0.64453,0.097656,10.1367,-4.625,-38.625,-48.5,-8.607792
1411814825.00,187.0,12.774,18.8000,1.9,3.1,3.6,-0.017578,0.015625,0.0039063,-0.57422,0.14453,10.1758,-4.75,-38.75,-48.625,-8.607743
1411814826.00,187.0,12.650,20.2000,1.9,3.1,3.6,-0.019531,0.017578,0.0019531,-0.56641,-0.046875,10.2305,-4.875,-38.75,-48.5,-8.607692
1411814827.00,187.3,13.514,19.8400,1.9,3.1,3.6,-0.015625,0.013672,0.0039063,-0.54297,0.015625,10.2422,-4.875,-38.625,-48.625,-8.607637
1411814828.00,187.9,12.830,20.3800,1.9,3.1,3.6,-0.021484,0.015625,0.0019531,-0.40234,-0.015625,10.0391,-5.0,-38.625,-48.75,-8.607580
1411814829.00,188.5,13.278,20.2500,1.9,3.1,3.6,-0.017578,0.015625,0.0019531,-0.42188,0.066406,9.8828,-4.75,-38.875,-48.75,-8.607527
1411814831.00,189.9,12.197,26.0000,3.5,1.0,3.6,-0.019531,0.015625,0.0039063,-0.48438,0.023438,9.8477,-5.0,-38.75,-48.625,-8.607412
1411814831.00,0,12.197,26.0000,0,0,0,-0.021484,0.015625,0.0039063,-0.48828,0.054688,9.8867,-5.125,-38.875,-48.875,-8.607412
0,190.2,0,0,50.0,50.0,50.0,-0.017578,0.013672,0.0039063,-0.55469,0.17188,9.9531,-4.875,-39.125,-49.125,0
0,190.3,0,0,50.0,50.0,50.0,-0.019531,0.015625,0.0039063,-0.51563,-0.085938,10.1328,-4.875,-39.125,-49.375,0
0,190.5,0,0,50.0,50.0,50.0,-0.017578,0.017578,0.0039063,-0.57422,-0.023438,10.0781,-5.0,-39.25,-49.625,0
0,0,0,0,0,0,0,-0.019531,0.015625,0.0039063,-0.5625,0.011719,10.0977,-4.875,-39.5,-49.625,0
0,0,0,0,0,0,0,-0.019531,0.017578,0.0039063,-0.47656,-0.0625,10.0391,-4.875,-39.625,-49.625,0
0,0,0,0,0,0,0,-0.017578,0.015625,0.0019531,-0.59375,0.070313,9.7969,-4.875,-39.625,-50.0,0
0,0,0,0,0,0,0,-0.019531,0.017578,0.0039063,-0.55859,-0.070313,9.8711,-4.875,-39.75,-50.25,0
0,0,0,0,0,0,0,-0.019531,0.015625,0.0019531,-0.625,0.10547,10.0391,-5.0,-39.75,-50.25,0
0,0,0,0,0,0,0,-0.017578,0.013672,0.0019531,-0.65234,0.11328,10.0313,-5.0,-39.875,-50.375,0
0,0,0,0,0,0,0,-0.015625,0.011719,0.0039063,-0.71094,-0.082031,10.2188,-5.125,-39.875,-50.25,0
0,0,0,0,0,0,0,-0.015625,0.011719,0.0039063,-0.73438,0.050781,10.2422,-4.75,-40.0,-50.125,0
0,0,0,0,0,0,0,-0.019531,0.021484,0.0039063,-0.59766,0.0039063,10.0273,-5.0,-40.0,-50.125,0
0,0,0,0,0,0,0,-0.015625,0.013672,0.0039063,-0.55469,-0.0078125,9.9102,-4.875,-40.0,-50.125,0
0,0,0,0,0,0,0,-0.017578,0.0097656,0.0039063,-0.55469,-0.0078125,9.9102,-5.125,-39.75,-49.875,0
0,0,0,0,0,0,0,-0.023438,0.023438,0.0019531,-0.62109,0.15625,9.7305,-5.125,-39.75,-49.75,0
1411814844.00,100.0,2.428,79.4900,2.6,4.4,5.1,-0.013672,0.013672,0.0039063,-0.5625,0.23047,10.0469,-5.0,-39.625,-49.625,-8.606628
1411814845.00,129.9,10.850,73.9300,1.9,3.1,3.7,-0.015625,0.013672,0.0039063,-0.54297,-0.28125,10.4141,-5.25,-39.5,-49.5,-8.606710
1411814846.00,141.9,11.338,45.3400,1.9,3.1,3.7,-0.015625,0.015625,0.0019531,-0.67188,-0.14844,10.1602,-5.125,-39.375,-49.5,-8.606623
1411814847.00,152.1,19.009,17.1600,2.4,4.0,4.6,-0.023438,0.017578,0.0019531,-0.58984,0.14844,9.9297,-5.125,-39.125,-49.5,-8.606567
1411814847.00,158.1,19.009,17.1600,2.4,4.0,4.6,-0.023438,0.013672,0.0019531,-0.38672,0.09375,10.2188,-5.125,-38.875,-49.5,-8.606567
1411814849.00,162.9,20.357,13.5000,2.3,3.6,4.2,-0.011719,0.0097656,0.0039063,-0.39844,0.035156,9.9531,-5.375,-38.875,-49.375,-8.606472
1411814850.00,161.8,20.007,13.9200,1.9,3.1,3.6,-0.015625,0.015625,0.0039063,-0.54297,-0.11719,9.7813,-5.125,-38.875,-49.375,-8.606450
1411814851.00,0,20.079,14.9500,0,0,0,-0.019531,0.015625,0.0019531,-0.57422,0.0,10.0273,-5.25,-38.875,-49.375,-8.606432
1411814852.00,163.0,17.712,17.5600,1.9,3.1,3.6,-0.019531,0.017578,0.0019531,-0.51953,0.1875,10.0508,-5.25,-38.75,-49.125,-8.606412
1411814853.00,164.4,16.992,11.7200,1.1,1.7,2.0,-0.015625,0.015625,0.0019531,-0.56641,-0.11328,10.1289,-5.125,-38.75,-49.0,-8.606400
1411814854.00,166.6,16.709,10.1000,1.9,3.1,3.6,-0.015625,0.015625,0.0039063,-0.625,0.0625,10.0547,-5.0,-38.875,-48.875,-8.606387
1411814855.00,168.4,14.775,2.6400,1.9,3.1,3.6,-0.021484,0.013672,0.0019531,-0.54297,-0.027344,10.2656,-5.25,-38.875,-48.875,-8.606380
1411814856.00,168.9,9.564,4.2700,1.9,3.1,3.7,-0.021484,0.015625,0.0039063,-0.52344,-0.023438,9.9648,-5.0,-39.125,-48.75,-8.606377
1411814857.00,165.6,9.795,4.9900,1.9,3.1,3.7,-0.015625,0.013672,0.0039063,-0.56641,0.015625,9.8789,-4.75,-39.0,-48.625,-8.606355
1411814858.00,168.1,8.524,5.0200,1.2,1.6,2.0,-0.013672,0.0097656,0.0019531,-0.62109,0.039063,9.8828,-4.75,-38.875,-48.625,-8.606332
1411814859.00,166.8,7.151,2.5400,1.1,1.6,1.9,-0.019531,0.017578,0.0019531,-0.71875,0.17969,10.0469,-4.5,-39.0,-48.625,-8.606317
1411814861.00,172.2,3.282,4.9000,1.1,1.6,1.9,-0.017578,0.015625,0.0039063,-0.66406,-0.042969,10.0859,-4.375,-39.0,-48.75,-8.606280
1411814862.00,174.8,1.662,359.2400,0.9,1.3,1.6,-0.019531,0.013672,0.0019531,-0.65625,-0.027344,10.2266,-4.5,-38.875,-48.75,-8.606272
1411814863.00,175.0,1.919,1.8500,0.9,1.3,1.6,-0.019531,0.017578,0.0019531,-0.62109,0.17969,10.1094,-4.5,-38.875,-48.875,-8.606265
1411814864.00,176.0,3.004,8.7800,0.9,1.3,1.6,-0.013672,0.015625,0.0019531,-0.46875,-0.023438,10.0078,-4.5,-38.75,-48.625,-8.606260
1411814866.00,176.1,5.741,12.4400,1.1,1.7,2.0,-0.019531,0.017578,0.0039063,-0.55078,-0.0078125,9.875,-4.625,-38.75,-48.875,-8.606237
1411814867.00,173.4,5.607,20.3000,1.1,1.7,2.0,-0.017578,0.015625,0.0019531,-0.58203,-0.097656,9.832,-4.75,-39.0,-49.125,-8.606217
1411814868.00,172.1,6.482,17.6300,1.1,1.7,2.0,-0.017578,0.013672,0.0019531,-0.53906,0.039063,10.0273,-4.875,-39.125,-49.375,-8.606197
1411814869.00,169.6,7.171,5.0200,1.1,1.7,2.0,-0.019531,0.017578,0.0058594,-0.59375,0.17188,10.082,-5.0,-39.25,-49.625,-8.606188
1411814871.00,169.5,10.814,356.5200,1.2,1.7,2.1,-0.015625,0.015625,0.0039063,-0.60156,-0.097656,10.2422,-5.0,-39.375,-49.625,-8.606207
1411814871.00,168.1,10.814,356.5200,1.2,1.7,2.1,-0.021484,0.017578,0.0039063,-0.51953,-0.015625,10.1289,-5.0,-39.375,-49.625,-8.606207
1411814873.00,166.4,10.639,355.4600,1.1,1.7,2.0,-0.017578,0.015625,0.0019531,-0.45703,-0.015625,10.2344,-5.125,-39.5,-49.625,-8.606237
1411814874.00,162.8,10.623,355.5300,1.1,1.7,2.0,-0.017578,0.013672,0.0019531,-0.5625,-0.019531,9.8086,-5.125,-39.75,-49.875,-8.606253
1411814876.00,158.3,11.256,355.6700,1.1,1.7,2.0,-0.021484,0.017578,0.0019531,-0.5625,-0.019531,9.8086,-5.125,-39.625,-49.75,-8.606285
1411814877.00,156.9,11.796,355.6700,1.1,1.7,2.0,-0.015625,0.011719,0.0039063,-0.55078,-0.042969,9.9727,-5.0,-39.625,-49.875,-8.606300
1411814878.00,155.4,12.671,355.8800,1.1,1.7,2.0,-0.019531,0.015625,0.0039063,-0.56641,0.15234,10.0703,-5.0,-39.875,-49.75,-8.606315
1411814879.00,154.2,13.453,355.9100,1.1,1.7,2.0,-0.019531,0.017578,0.0019531,-0.62109,-0.089844,10.1914,-4.875,-39.875,-49.5,-8.606330
1411814880.00,152.5,13.854,355.7400,1.1,1.7,2.0,-0.017578,0.013672,0.0019531,-0.60156,-0.089844,10.1172,-4.75,-40.0,-49.5,-8.606345
